label,gpu_type,duration,gpu_count,util,usd_per_gpu_hr,monthly_cost_usd
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H100 • 128 GPUs • 1w (reserved) • 80%,H100,1 week,128,0.8,1.4,104652.79999999999
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,1.4,22892.799999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.1,34339.2
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
H200 • 32 GPUs • 1d (reserved) • 70%,H200,1 day,32,0.7,2.0,32703.999999999996
